system:index,satellite_sat,date,name,pollutant,station_id,.geo
20231108T061902_20231110T010855_7_0,0.1179145750776752,11/8/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231109T055954_20231110T223052_0_0,0.12030576516084523,11/9/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231109T055954_20231110T223052_1_0,0.12042461428227239,11/9/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231109T055954_20231110T223052_2_0,0.11890543810457549,11/9/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231109T055954_20231110T223052_3_0,0.12030576516084523,11/9/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231109T055954_20231110T223052_4_0,0.12031416465821339,11/9/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231109T055954_20231110T223052_5_0,0.12031416465821339,11/9/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231109T055954_20231110T223052_6_0,0.12006880726245926,11/9/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231109T055954_20231110T223052_7_0,0.12031416465821339,11/9/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231110T054046_20231111T221126_0_0,0.11830874679919402,11/10/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231110T054046_20231111T221126_1_0,0.12013610440284937,11/10/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231110T054046_20231111T221126_2_0,0.11999696303933988,11/10/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231110T054046_20231111T221126_3_0,0.11830874679919402,11/10/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231110T054046_20231111T221126_4_0,0.1196847264795681,11/10/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231110T054046_20231111T221126_5_0,0.1196847264795681,11/10/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231110T054046_20231111T221126_6_0,0.11967960943698346,11/10/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231110T054046_20231111T221126_7_0,0.1196847264795681,11/10/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231111T052138_20231112T213819_0_0,0.12132289800740656,11/11/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231111T052138_20231112T213819_1_0,0.12062873732285814,11/11/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231111T052138_20231112T213819_2_0,0.12218852544699145,11/11/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231111T052138_20231112T213819_3_0,0.12132289800740656,11/11/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231111T052138_20231112T213819_4_0,0.12079585659642957,11/11/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231111T052138_20231112T213819_5_0,0.12079585659642957,11/11/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231111T052138_20231112T213819_6_0,0.12249801078897549,11/11/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231111T052138_20231112T213819_7_0,0.12079585659642957,11/11/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231112T050230_20231113T212813_0_0,0.12271359941077387,11/12/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231112T050230_20231113T212813_1_0,0.12187076320412774,11/12/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231112T050230_20231113T212813_2_0,0.120832516603421,11/12/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231112T050230_20231113T212813_3_0,0.12271359941077387,11/12/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231112T050230_20231113T212813_4_0,0.12166662872768856,11/12/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231112T050230_20231113T212813_5_0,0.12166662872768856,11/12/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231112T050230_20231113T212813_6_0,0.12104389077758482,11/12/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231112T050230_20231113T212813_7_0,0.12166662872768856,11/12/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231113T044322_20231114T210721_4_0,0.1171959144963162,11/13/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231113T044322_20231114T210721_5_0,0.1171959144963162,11/13/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231113T044322_20231114T210721_7_0,0.1171959144963162,11/13/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231114T060544_20231115T223003_0_0,0.11882095058344169,11/14/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231114T060544_20231115T223003_1_0,0.11778855948480015,11/14/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231114T060544_20231115T223003_2_0,0.11722099418820267,11/14/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231114T060544_20231115T223003_3_0,0.11882095058344169,11/14/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231114T060544_20231115T223003_4_0,0.11730970707309885,11/14/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231114T060544_20231115T223003_5_0,0.11730970707309885,11/14/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231114T060544_20231115T223003_6_0,0.11770176986212924,11/14/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231114T060544_20231115T223003_7_0,0.11730970707309885,11/14/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231115T054637_20231116T221914_0_0,0.1183692093879895,11/15/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231115T054637_20231116T221914_1_0,0.1184384174635012,11/15/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231115T054637_20231116T221914_2_0,0.11759722654983015,11/15/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231115T054637_20231116T221914_3_0,0.1183692093879895,11/15/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231115T054637_20231116T221914_4_0,0.11777983306081481,11/15/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231115T054637_20231116T221914_5_0,0.11777983306081481,11/15/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231115T054637_20231116T221914_6_0,0.11767583310483849,11/15/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231115T054637_20231116T221914_7_0,0.11777983306081481,11/15/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231116T052729_20231117T215148_0_0,0.12042526420077998,11/16/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231116T052729_20231117T215148_1_0,0.11999315601086855,11/16/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231116T052729_20231117T215148_2_0,0.12118399085499061,11/16/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231116T052729_20231117T215148_3_0,0.12042526420077998,11/16/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231116T052729_20231117T215148_4_0,0.11984989008355809,11/16/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231116T052729_20231117T215148_5_0,0.11984989008355809,11/16/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231116T052729_20231117T215148_6_0,0.12116644381775626,11/16/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231116T052729_20231117T215148_7_0,0.11984989008355809,11/16/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231117T050822_20231118T213126_0_0,0.1201105122147878,11/17/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231117T050822_20231118T213126_1_0,0.11984134587796817,11/17/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231117T050822_20231118T213126_2_0,0.121201104022123,11/17/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231117T050822_20231118T213126_3_0,0.1201105122147878,11/17/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231117T050822_20231118T213126_4_0,0.12071144979726653,11/17/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231117T050822_20231118T213126_5_0,0.12071144979726653,11/17/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231117T050822_20231118T213126_6_0,0.12123055239661541,11/17/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231117T050822_20231118T213126_7_0,0.12071144979726653,11/17/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231118T044914_20231119T210847_0_0,0.11826720002977123,11/18/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231118T044914_20231119T210847_1_0,0.11844611413191718,11/18/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231118T044914_20231119T210847_2_0,0.11639375886742323,11/18/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231118T044914_20231119T210847_3_0,0.11826720002977123,11/18/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231118T044914_20231119T210847_4_0,0.11947920190205895,11/18/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231118T044914_20231119T210847_5_0,0.11947920190205895,11/18/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231118T044914_20231119T210847_6_0,0.11734961302782787,11/18/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231118T044914_20231119T210847_7_0,0.11947920190205895,11/18/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231119T061136_20231120T223515_0_0,0.1190630170152304,11/19/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231119T061136_20231120T223515_1_0,0.11869222892342167,11/19/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231119T061136_20231120T223515_2_0,0.11828667901304377,11/19/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231119T061136_20231120T223515_3_0,0.1190630170152304,11/19/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231119T061136_20231120T223515_4_0,0.11903095296933947,11/19/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231119T061136_20231120T223515_5_0,0.11903095296933947,11/19/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231119T061136_20231120T223515_6_0,0.11846862194795925,11/19/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231119T061136_20231120T223515_7_0,0.11903095296933947,11/19/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231120T055229_20231122T180654_0_0,0.11558629193418637,11/20/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231120T055229_20231122T180654_1_0,0.11518577622846425,11/20/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231120T055229_20231122T180654_2_0,0.11633963101268258,11/20/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231120T055229_20231122T180654_3_0,0.11558629193418637,11/20/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231120T055229_20231122T180654_4_0,0.11564147775837479,11/20/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231120T055229_20231122T180654_5_0,0.11564147775837479,11/20/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231120T055229_20231122T180654_6_0,0.1164182224384184,11/20/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231120T055229_20231122T180654_7_0,0.11564147775837479,11/20/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231121T053322_20231123T071500_0_0,0.12011956777722399,11/21/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231121T053322_20231123T071500_1_0,0.12034667074102721,11/21/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231121T053322_20231123T071500_2_0,0.12037471173897743,11/21/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231121T053322_20231123T071500_3_0,0.12011956777722399,11/21/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231121T053322_20231123T071500_4_0,0.11973721572798729,11/21/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231121T053322_20231123T071500_5_0,0.11973721572798729,11/21/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231121T053322_20231123T071500_6_0,0.120012245648472,11/21/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231121T053322_20231123T071500_7_0,0.11973721572798729,11/21/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231122T051415_20231123T233238_0_0,0.11997854605365456,11/22/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231122T051415_20231123T233238_1_0,0.11916479398782726,11/22/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231122T051415_20231123T233238_2_0,0.11943340292907395,11/22/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231122T051415_20231123T233238_3_0,0.11997854605365456,11/22/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231122T051415_20231123T233238_4_0,0.11957216296765781,11/22/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231122T051415_20231123T233238_5_0,0.11957216296765781,11/22/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231122T051415_20231123T233238_6_0,0.11953280888333623,11/22/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231122T051415_20231123T233238_7_0,0.11957216296765781,11/22/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231123T045508_20231124T211417_0_0,0.11770197444038064,11/23/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231123T045508_20231124T211417_1_0,0.1180647207608446,11/23/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231123T045508_20231124T211417_2_0,0.1185584806929091,11/23/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231123T045508_20231124T211417_3_0,0.11770197444038064,11/23/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231123T045508_20231124T211417_4_0,0.11793798366576914,11/23/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231123T045508_20231124T211417_5_0,0.11793798366576914,11/23/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231123T045508_20231124T211417_6_0,0.11831274718982238,11/23/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231123T045508_20231124T211417_7_0,0.11793798366576914,11/23/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231125T055824_20231126T221301_0_0,0.119060092675419,11/25/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231125T055824_20231126T221301_1_0,0.11895124650323721,11/25/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231125T055824_20231126T221301_2_0,0.11944698013938883,11/25/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231125T055824_20231126T221301_3_0,0.119060092675419,11/25/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231125T055824_20231126T221301_4_0,0.11853468949779501,11/25/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231125T055824_20231126T221301_5_0,0.11853468949779501,11/25/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231125T055824_20231126T221301_6_0,0.11895220713464623,11/25/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231125T055824_20231126T221301_7_0,0.11853468949779501,11/25/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
