system:index,dummy,lat,lon,modis_aod_047,.geo
180_0,1,-6.247782801051272,106.75129678834334,435.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.247782801051272]}"
181_0,1,-6.247782801051272,106.76027994118454,443.3333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.247782801051272]}"
182_0,1,-6.247782801051272,106.76926309402573,436.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.247782801051272]}"
183_0,1,-6.247782801051272,106.77824624686693,420.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.247782801051272]}"
184_0,1,-6.247782801051272,106.78722939970812,423.56666666666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.247782801051272]}"
185_0,1,-6.247782801051272,106.79621255254932,410.1666666666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.247782801051272]}"
186_0,1,-6.247782801051272,106.80519570539052,404.57142857142856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.247782801051272]}"
187_0,1,-6.247782801051272,106.81417885823171,396.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.247782801051272]}"
188_0,1,-6.247782801051272,106.82316201107291,427.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.247782801051272]}"
189_0,1,-6.247782801051272,106.83214516391409,418.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.247782801051272]}"
190_0,1,-6.247782801051272,106.84112831675529,424.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.247782801051272]}"
191_0,1,-6.247782801051272,106.85011146959648,425.3636363636364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.247782801051272]}"
192_0,1,-6.247782801051272,106.85909462243768,425.57142857142856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.247782801051272]}"
193_0,1,-6.247782801051272,106.86807777527888,422.14285714285717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.247782801051272]}"
194_0,1,-6.247782801051272,106.87706092812007,420.6666666666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.247782801051272]}"
195_0,1,-6.247782801051272,106.88604408096127,417.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.247782801051272]}"
196_0,1,-6.247782801051272,106.89502723380247,424.85714285714283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.247782801051272]}"
197_0,1,-6.247782801051272,106.90401038664366,424.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.247782801051272]}"
198_0,1,-6.247782801051272,106.91299353948486,438.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.247782801051272]}"
199_0,1,-6.247782801051272,106.92197669232606,437.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92197669232606,-6.247782801051272]}"
200_0,1,-6.247782801051272,106.93095984516725,441.1666666666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93095984516725,-6.247782801051272]}"
201_0,1,-6.247782801051272,106.93994299800845,452.42857142857144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93994299800845,-6.247782801051272]}"
202_0,1,-6.238799648210077,106.75129678834334,435.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.238799648210077]}"
203_0,1,-6.238799648210077,106.76027994118454,436.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.238799648210077]}"
204_0,1,-6.238799648210077,106.76926309402573,421.3333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.238799648210077]}"
205_0,1,-6.238799648210077,106.77824624686693,419.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.238799648210077]}"
206_0,1,-6.238799648210077,106.78722939970812,411.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.238799648210077]}"
207_0,1,-6.238799648210077,106.79621255254932,399.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.238799648210077]}"
208_0,1,-6.238799648210077,106.80519570539052,394.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.238799648210077]}"
209_0,1,-6.238799648210077,106.81417885823171,395.42857142857144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.238799648210077]}"
210_0,1,-6.238799648210077,106.82316201107291,412.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.238799648210077]}"
211_0,1,-6.238799648210077,106.83214516391409,410.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.238799648210077]}"
212_0,1,-6.238799648210077,106.84112831675529,421.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.238799648210077]}"
213_0,1,-6.238799648210077,106.85011146959648,422.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.238799648210077]}"
214_0,1,-6.238799648210077,106.85909462243768,423.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.238799648210077]}"
215_0,1,-6.238799648210077,106.86807777527888,408.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.238799648210077]}"
216_0,1,-6.238799648210077,106.87706092812007,407.7142857142857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.238799648210077]}"
217_0,1,-6.238799648210077,106.88604408096127,423.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.238799648210077]}"
218_0,1,-6.238799648210077,106.89502723380247,437.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.238799648210077]}"
219_0,1,-6.238799648210077,106.90401038664366,439.1666666666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.238799648210077]}"
220_0,1,-6.238799648210077,106.91299353948486,439.85714285714283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.238799648210077]}"
221_0,1,-6.238799648210077,106.92197669232606,456.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92197669232606,-6.238799648210077]}"
222_0,1,-6.238799648210077,106.93095984516725,456.3333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93095984516725,-6.238799648210077]}"
223_0,1,-6.238799648210077,106.93994299800845,455.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93994299800845,-6.238799648210077]}"
224_0,1,-6.2298164953688815,106.74231363550214,451.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74231363550214,-6.2298164953688815]}"
225_0,1,-6.2298164953688815,106.75129678834334,445.3333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.2298164953688815]}"
226_0,1,-6.2298164953688815,106.76027994118454,431.16666666666663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.2298164953688815]}"
227_0,1,-6.2298164953688815,106.76926309402573,443.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.2298164953688815]}"
228_0,1,-6.2298164953688815,106.77824624686693,435.3333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.2298164953688815]}"
229_0,1,-6.2298164953688815,106.78722939970812,419.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.2298164953688815]}"
230_0,1,-6.2298164953688815,106.79621255254932,419.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.2298164953688815]}"
231_0,1,-6.2298164953688815,106.80519570539052,411.6666666666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.2298164953688815]}"
232_0,1,-6.2298164953688815,106.81417885823171,414.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.2298164953688815]}"
233_0,1,-6.2298164953688815,106.82316201107291,423.09090909090907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.2298164953688815]}"
234_0,1,-6.2298164953688815,106.83214516391409,439.22222222222223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.2298164953688815]}"
235_0,1,-6.2298164953688815,106.84112831675529,437.55555555555554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.2298164953688815]}"
236_0,1,-6.2298164953688815,106.85011146959648,436.1666666666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.2298164953688815]}"
237_0,1,-6.2298164953688815,106.85909462243768,441.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.2298164953688815]}"
238_0,1,-6.2298164953688815,106.86807777527888,422.625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.2298164953688815]}"
239_0,1,-6.2298164953688815,106.87706092812007,422.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.2298164953688815]}"
240_0,1,-6.2298164953688815,106.88604408096127,437.1111111111111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.2298164953688815]}"
241_0,1,-6.2298164953688815,106.89502723380247,452.8333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.2298164953688815]}"
242_0,1,-6.2298164953688815,106.90401038664366,459.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.2298164953688815]}"
243_0,1,-6.2298164953688815,106.91299353948486,451.6666666666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.2298164953688815]}"
244_0,1,-6.2298164953688815,106.92197669232606,469.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92197669232606,-6.2298164953688815]}"
245_0,1,-6.2298164953688815,106.93095984516725,468.8888888888889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93095984516725,-6.2298164953688815]}"
246_0,1,-6.2298164953688815,106.93994299800845,458.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93994299800845,-6.2298164953688815]}"
247_0,1,-6.220833342527687,106.72434732981975,465.3333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72434732981975,-6.220833342527687]}"
248_0,1,-6.220833342527687,106.73333048266095,476.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73333048266095,-6.220833342527687]}"
249_0,1,-6.220833342527687,106.74231363550214,443.55555555555554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74231363550214,-6.220833342527687]}"
250_0,1,-6.220833342527687,106.75129678834334,443.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.220833342527687]}"
251_0,1,-6.220833342527687,106.76027994118454,434.6666666666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.220833342527687]}"
252_0,1,-6.220833342527687,106.76926309402573,426.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.220833342527687]}"
253_0,1,-6.220833342527687,106.77824624686693,440.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.220833342527687]}"
254_0,1,-6.220833342527687,106.78722939970812,422.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.220833342527687]}"
255_0,1,-6.220833342527687,106.79621255254932,434.6666666666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.220833342527687]}"
256_0,1,-6.220833342527687,106.80519570539052,412.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.220833342527687]}"
257_0,1,-6.220833342527687,106.81417885823171,428.3333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.220833342527687]}"
258_0,1,-6.220833342527687,106.82316201107291,423.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.220833342527687]}"
259_0,1,-6.220833342527687,106.83214516391409,435.3333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.220833342527687]}"
260_0,1,-6.220833342527687,106.84112831675529,444.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.220833342527687]}"
261_0,1,-6.220833342527687,106.85011146959648,451.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.220833342527687]}"
262_0,1,-6.220833342527687,106.85909462243768,434.625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.220833342527687]}"
263_0,1,-6.220833342527687,106.86807777527888,425.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.220833342527687]}"
264_0,1,-6.220833342527687,106.87706092812007,422.3076923076923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.220833342527687]}"
265_0,1,-6.220833342527687,106.88604408096127,419.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.220833342527687]}"
266_0,1,-6.220833342527687,106.89502723380247,449.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.220833342527687]}"
267_0,1,-6.220833342527687,106.90401038664366,443.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.220833342527687]}"
268_0,1,-6.220833342527687,106.91299353948486,475.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.220833342527687]}"
269_0,1,-6.220833342527687,106.92197669232606,473.0769230769231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92197669232606,-6.220833342527687]}"
270_0,1,-6.220833342527687,106.93095984516725,456.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93095984516725,-6.220833342527687]}"
271_0,1,-6.220833342527687,106.93994299800845,446.5357142857143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93994299800845,-6.220833342527687]}"
272_0,1,-6.220833342527687,106.94892615084963,440.8888888888889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94892615084963,-6.220833342527687]}"
273_0,1,-6.2118501896864915,106.72434732981975,466.8333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72434732981975,-6.2118501896864915]}"
274_0,1,-6.2118501896864915,106.73333048266095,459.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73333048266095,-6.2118501896864915]}"
275_0,1,-6.2118501896864915,106.74231363550214,457.57142857142856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74231363550214,-6.2118501896864915]}"
276_0,1,-6.2118501896864915,106.75129678834334,443.44444444444446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.2118501896864915]}"
277_0,1,-6.2118501896864915,106.76027994118454,435.625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.2118501896864915]}"
278_0,1,-6.2118501896864915,106.76926309402573,419.42857142857144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.2118501896864915]}"
279_0,1,-6.2118501896864915,106.77824624686693,434.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.2118501896864915]}"
280_0,1,-6.2118501896864915,106.78722939970812,437.6363636363636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.2118501896864915]}"
281_0,1,-6.2118501896864915,106.79621255254932,443.2857142857143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.2118501896864915]}"
282_0,1,-6.2118501896864915,106.80519570539052,435.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.2118501896864915]}"
283_0,1,-6.2118501896864915,106.81417885823171,443.3333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.2118501896864915]}"
284_0,1,-6.2118501896864915,106.82316201107291,426.3333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.2118501896864915]}"
285_0,1,-6.2118501896864915,106.83214516391409,425.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.2118501896864915]}"
286_0,1,-6.2118501896864915,106.84112831675529,424.625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.2118501896864915]}"
287_0,1,-6.2118501896864915,106.85011146959648,435.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.2118501896864915]}"
288_0,1,-6.2118501896864915,106.85909462243768,427.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.2118501896864915]}"
289_0,1,-6.2118501896864915,106.86807777527888,437.6875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.2118501896864915]}"
290_0,1,-6.2118501896864915,106.87706092812007,411.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.2118501896864915]}"
291_0,1,-6.2118501896864915,106.88604408096127,428.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.2118501896864915]}"
292_0,1,-6.2118501896864915,106.89502723380247,427.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.2118501896864915]}"
293_0,1,-6.2118501896864915,106.90401038664366,451.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.2118501896864915]}"
294_0,1,-6.2118501896864915,106.91299353948486,444.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.2118501896864915]}"
295_0,1,-6.2118501896864915,106.92197669232606,443.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92197669232606,-6.2118501896864915]}"
296_0,1,-6.2118501896864915,106.93095984516725,455.14285714285717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93095984516725,-6.2118501896864915]}"
297_0,1,-6.2118501896864915,106.93994299800845,442.42857142857144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93994299800845,-6.2118501896864915]}"
298_0,1,-6.2118501896864915,106.94892615084963,447.0333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94892615084963,-6.2118501896864915]}"
299_0,1,-6.2118501896864915,106.95790930369083,472.125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95790930369083,-6.2118501896864915]}"
300_0,1,-6.202867036845296,106.72434732981975,459.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72434732981975,-6.202867036845296]}"
301_0,1,-6.202867036845296,106.73333048266095,443.125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73333048266095,-6.202867036845296]}"
302_0,1,-6.202867036845296,106.74231363550214,434.3333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74231363550214,-6.202867036845296]}"
303_0,1,-6.202867036845296,106.75129678834334,443.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.202867036845296]}"
304_0,1,-6.202867036845296,106.76027994118454,438.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.202867036845296]}"
305_0,1,-6.202867036845296,106.76926309402573,435.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
306_0,1,-6.202867036845296,106.77824624686693,463.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.202867036845296]}"
307_0,1,-6.202867036845296,106.78722939970812,446.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.202867036845296]}"
308_0,1,-6.202867036845296,106.79621255254932,436.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.202867036845296]}"
309_0,1,-6.202867036845296,106.80519570539052,445.6666666666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.202867036845296]}"
310_0,1,-6.202867036845296,106.81417885823171,440.7142857142857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.202867036845296]}"
311_0,1,-6.202867036845296,106.82316201107291,435.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.202867036845296]}"
312_0,1,-6.202867036845296,106.83214516391409,424.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.202867036845296]}"
313_0,1,-6.202867036845296,106.84112831675529,424.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.202867036845296]}"
314_0,1,-6.202867036845296,106.85011146959648,425.2857142857143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.202867036845296]}"
315_0,1,-6.202867036845296,106.85909462243768,439.6666666666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.202867036845296]}"
316_0,1,-6.202867036845296,106.86807777527888,421.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.202867036845296]}"
317_0,1,-6.202867036845296,106.87706092812007,437.92857142857144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.202867036845296]}"
318_0,1,-6.202867036845296,106.88604408096127,427.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.202867036845296]}"
319_0,1,-6.202867036845296,106.89502723380247,444.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.202867036845296]}"
320_0,1,-6.202867036845296,106.90401038664366,453.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.202867036845296]}"
321_0,1,-6.202867036845296,106.91299353948486,451.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.202867036845296]}"
322_0,1,-6.202867036845296,106.92197669232606,438.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92197669232606,-6.202867036845296]}"
323_0,1,-6.202867036845296,106.93095984516725,457.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93095984516725,-6.202867036845296]}"
324_0,1,-6.202867036845296,106.93994299800845,460.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93994299800845,-6.202867036845296]}"
325_0,1,-6.202867036845296,106.94892615084963,451.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94892615084963,-6.202867036845296]}"
326_0,1,-6.202867036845296,106.95790930369083,453.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95790930369083,-6.202867036845296]}"
327_0,1,-6.193883884004101,106.72434732981975,467.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72434732981975,-6.193883884004101]}"
328_0,1,-6.193883884004101,106.73333048266095,460.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73333048266095,-6.193883884004101]}"
329_0,1,-6.193883884004101,106.74231363550214,450.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74231363550214,-6.193883884004101]}"
330_0,1,-6.193883884004101,106.75129678834334,444.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.193883884004101]}"
331_0,1,-6.193883884004101,106.76027994118454,451.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.193883884004101]}"
332_0,1,-6.193883884004101,106.76926309402573,451.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.193883884004101]}"
333_0,1,-6.193883884004101,106.77824624686693,444.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.193883884004101]}"
334_0,1,-6.193883884004101,106.78722939970812,446.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.193883884004101]}"
335_0,1,-6.193883884004101,106.79621255254932,443.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.193883884004101]}"
336_0,1,-6.193883884004101,106.80519570539052,435.85714285714283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.193883884004101]}"
337_0,1,-6.193883884004101,106.81417885823171,431.92857142857144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.193883884004101]}"
338_0,1,-6.193883884004101,106.82316201107291,423.6363636363636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
339_0,1,-6.193883884004101,106.83214516391409,432.9375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.193883884004101]}"
340_0,1,-6.193883884004101,106.84112831675529,439.125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.193883884004101]}"
341_0,1,-6.193883884004101,106.85011146959648,442.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.193883884004101]}"
342_0,1,-6.193883884004101,106.85909462243768,442.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.193883884004101]}"
343_0,1,-6.193883884004101,106.86807777527888,442.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.193883884004101]}"
344_0,1,-6.193883884004101,106.87706092812007,433.3333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.193883884004101]}"
345_0,1,-6.193883884004101,106.88604408096127,446.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.193883884004101]}"
346_0,1,-6.193883884004101,106.89502723380247,443.3333333333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.193883884004101]}"
347_0,1,-6.193883884004101,106.90401038664366,459.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.193883884004101]}"
348_0,1,-6.193883884004101,106.91299353948486,450.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.193883884004101]}"
349_0,1,-6.193883884004101,106.92197669232606,444.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92197669232606,-6.193883884004101]}"
350_0,1,-6.193883884004101,106.93095984516725,473.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93095984516725,-6.193883884004101]}"
351_0,1,-6.193883884004101,106.93994299800845,453.09090909090907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93994299800845,-6.193883884004101]}"
352_0,1,-6.193883884004101,106.94892615084963,459.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94892615084963,-6.193883884004101]}"
353_0,1,-6.193883884004101,106.95790930369083,457.875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95790930369083,-6.193883884004101]}"
354_0,1,-6.193883884004101,106.96689245653202,434.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96689245653202,-6.193883884004101]}"
355_0,1,-6.184900731162906,106.71536417697857,455.625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71536417697857,-6.184900731162906]}"
356_0,1,-6.184900731162906,106.72434732981975,457.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72434732981975,-6.184900731162906]}"
357_0,1,-6.184900731162906,106.73333048266095,461.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73333048266095,-6.184900731162906]}"
358_0,1,-6.184900731162906,106.74231363550214,456.55555555555554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74231363550214,-6.184900731162906]}"
359_0,1,-6.184900731162906,106.75129678834334,473.6666666666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.184900731162906]}"
360_0,1,-6.184900731162906,106.76027994118454,475.6666666666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.184900731162906]}"
