system:index,dummy,lat,lon,viirs_ntl,.geo
322_0,1,-6.202867036845296,106.92197669232606,37.212257385253906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92197669232606,-6.202867036845296]}"
323_0,1,-6.202867036845296,106.93095984516725,39.81626138687134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93095984516725,-6.202867036845296]}"
324_0,1,-6.202867036845296,106.93994299800845,88.9074712117513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93994299800845,-6.202867036845296]}"
325_0,1,-6.202867036845296,106.94892615084963,88.26687359809875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94892615084963,-6.202867036845296]}"
326_0,1,-6.202867036845296,106.95790930369083,37.78423522949219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95790930369083,-6.202867036845296]}"
327_0,1,-6.193883884004101,106.72434732981975,43.86819721090382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72434732981975,-6.193883884004101]}"
328_0,1,-6.193883884004101,106.73333048266095,44.878257036209106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73333048266095,-6.193883884004101]}"
329_0,1,-6.193883884004101,106.74231363550214,44.94178009033203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74231363550214,-6.193883884004101]}"
330_0,1,-6.193883884004101,106.75129678834334,54.827935791015626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.193883884004101]}"
331_0,1,-6.193883884004101,106.76027994118454,66.50277528308686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.193883884004101]}"
332_0,1,-6.193883884004101,106.76926309402573,44.95723516290838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.193883884004101]}"
333_0,1,-6.193883884004101,106.77824624686693,40.42860488891601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.193883884004101]}"
334_0,1,-6.193883884004101,106.78722939970812,43.0781286239624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.193883884004101]}"
335_0,1,-6.193883884004101,106.79621255254932,51.09683532714844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.193883884004101]}"
336_0,1,-6.193883884004101,106.80519570539052,49.87612009048462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.193883884004101]}"
