system:index,dummy,lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,.geo
154_0,1,-6.265749106733662,106.84112831675529,0.03484303483956032,1.0826347252739371E-4,0.116875685942662,4.8176411558840055E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.265749106733662]}"
155_0,1,-6.265749106733662,106.85011146959648,0.03480251519022965,1.0820102034112173E-4,0.11686648295088241,5.283778768303778E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.265749106733662]}"
156_0,1,-6.265749106733662,106.85909462243768,0.03480251519022965,1.0820102034112173E-4,0.11686648295088241,5.283778768303778E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.265749106733662]}"
157_0,1,-6.265749106733662,106.86807777527888,0.03482416468165686,1.083244071570174E-4,0.11686203156596393,6.911415547015012E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.265749106733662]}"
158_0,1,-6.265749106733662,106.87706092812007,0.03478620150387851,1.0850911466949412E-4,0.11686260188785898,9.49514392748376E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.265749106733662]}"
159_0,1,-6.265749106733662,106.88604408096127,0.03507298543014508,1.0855321947907176E-4,0.11687164783719192,1.1661415173724497E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.265749106733662]}"
160_0,1,-6.265749106733662,106.89502723380247,0.03500787874202641,1.0412088362227328E-4,0.11677869997693248,9.692167480832606E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.265749106733662]}"
161_0,1,-6.265749106733662,106.90401038664366,0.03500654451527706,1.0155764539362619E-4,0.11686814467651709,6.874063187004273E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.265749106733662]}"
162_0,1,-6.256765953892468,106.76027994118454,0.03501738057374477,1.1679165643944204E-4,0.11676308275431284,-2.6328980679637878E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.256765953892468]}"
163_0,1,-6.256765953892468,106.76926309402573,0.03501738057374477,1.1679165643944204E-4,0.11676308275431284,-2.6328980679637878E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.256765953892468]}"
164_0,1,-6.256765953892468,106.77824624686693,0.03528522464805171,1.2195615984086687E-4,0.11675680016186345,8.395400777401285E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.256765953892468]}"
165_0,1,-6.256765953892468,106.78722939970812,0.03527533757437438,1.2034268446723581E-4,0.1168179874759857,1.448711786339022E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.256765953892468]}"
166_0,1,-6.256765953892468,106.79621255254932,0.03501433306736171,1.2378761450334866E-4,0.1167473247672233,4.1526174675998975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.256765953892468]}"
167_0,1,-6.256765953892468,106.80519570539052,0.03503275987534337,1.205707249899023E-4,0.11674285147651983,2.2583025109073492E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.256765953892468]}"
168_0,1,-6.256765953892468,106.81417885823171,0.03485686877522799,1.184213673950073E-4,0.11675112564671396,6.796478444418237E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.256765953892468]}"
169_0,1,-6.256765953892468,106.82316201107291,0.0350500002738966,1.129670719522197E-4,0.11675580917858297,6.7268574119751896E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.256765953892468]}"
170_0,1,-6.256765953892468,106.83214516391409,0.035027141806910626,1.1299333156326226E-4,0.11686865170116745,4.0128513970633224E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.256765953892468]}"
171_0,1,-6.256765953892468,106.84112831675529,0.03484038260663904,1.1294059970789814E-4,0.11676884674191956,6.83580105864774E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.256765953892468]}"
