system:index,dummy,lat,lon,viirs_ntl,.geo
124_0,1,-6.283715412416053,106.88604408096127,27.827323400057278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.283715412416053]}"
125_0,1,-6.283715412416053,106.89502723380247,26.664926852210094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.283715412416053]}"
126_0,1,-6.283715412416053,106.90401038664366,31.66960221006159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.283715412416053]}"
127_0,1,-6.274732259574858,106.76027994118454,40.7603231076841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.274732259574858]}"
128_0,1,-6.274732259574858,106.76926309402573,38.86135721842448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.274732259574858]}"
129_0,1,-6.274732259574858,106.77824624686693,41.84379323323568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.274732259574858]}"
130_0,1,-6.274732259574858,106.78722939970812,36.88567365679825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.274732259574858]}"
131_0,1,-6.274732259574858,106.79621255254932,41.9259271773081,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.274732259574858]}"
132_0,1,-6.274732259574858,106.80519570539052,44.577136126431554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.274732259574858]}"
133_0,1,-6.274732259574858,106.81417885823171,44.07843589782715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.274732259574858]}"
134_0,1,-6.274732259574858,106.82316201107291,39.735078539167134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.274732259574858]}"
135_0,1,-6.274732259574858,106.83214516391409,37.60496885435922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.274732259574858]}"
136_0,1,-6.274732259574858,106.84112831675529,36.940638880575854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.274732259574858]}"
137_0,1,-6.274732259574858,106.85011146959648,32.61135005950928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.274732259574858]}"
138_0,1,-6.274732259574858,106.85909462243768,40.74081099660773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.274732259574858]}"
139_0,1,-6.274732259574858,106.86807777527888,39.1919303608832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.274732259574858]}"
140_0,1,-6.274732259574858,106.87706092812007,28.12925459543864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.274732259574858]}"
