lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,viirs_ntl
-6.301681718098443,106.78722939970812,0.0365191675834532,0.0001102169568988238,0.1176165018721325,3.844817365467382e-05,31.87514591217041
-6.301681718098443,106.79621255254932,0.0367486756294418,0.00010699523488335916,0.1176079976414553,2.7992330143174333e-05,32.61601638793945
-6.301681718098443,106.80519570539052,0.036750527196089,0.00011009659509740984,0.1176826915480969,6.255767847051217e-05,31.0624059677124
-6.301681718098443,106.81417885823171,0.0367871336504409,0.0001030057246678838,0.1176277087898644,9.569451565443776e-05,30.04962491989136
-6.301681718098443,106.82316201107292,0.036720256188117,0.00010964264220109234,0.1176422359534512,4.979478107202454e-05,35.071942922231315
-6.301681718098443,106.83214516391408,0.0367486759828042,0.00011021166292834108,0.1178126368736546,5.111371238793016e-05,29.58814945220947
-6.301681718098443,106.84112831675527,0.036473028361824,0.00011123835127286048,0.1177966600096286,5.220892912807829e-05,39.15306010999178
-6.301681718098443,106.85011146959648,0.0365870206182882,0.00011021166574202332,0.1177674708150854,5.595970147280979e-05,31.77135385785784
-6.301681718098443,106.85909462243768,0.0365870206182882,0.00011021166574202332,0.1177674708150854,5.595970147280979e-05,39.69217205047608
-6.301681718098443,106.86807777527888,0.0366849265992388,0.00010753775760904752,0.1178077460399792,9.998396883405318e-05,40.650152926974826
-6.301681718098443,106.87706092812007,0.0371135966529539,0.00011109179829625297,0.1177194546992074,0.0001024874852188713,42.531769296397336
-6.301681718098443,106.88604408096128,0.0370063823692384,0.00011143141665714058,0.1177504363010732,5.185476038601401e-05,67.6383311991789
-6.301681718098443,106.89502723380248,0.0370063637121647,0.0001064817809343166,0.1178016319217362,0.00010060499493320726,53.23572540283203
-6.301681718098443,106.90401038664366,0.0368646902279109,0.00010232922457822082,0.1177381186244842,0.00011779641257219568,26.10902404785156
-6.301681718098443,106.91299353948486,0.0366164601992684,0.00010016732854897644,0.1177435769571974,0.00011854372328768617,24.66515244377984
-6.292698565257249,106.76926309402572,0.0367679506274066,0.00012046209938459448,0.1176088615904504,6.948454228770406e-06,33.40672175089518
-6.292698565257249,106.77824624686691,0.0365890205275541,0.00012099916584804146,0.1176198341943038,-5.436404280271399e-06,40.55415015127144
-6.292698565257249,106.78722939970812,0.0367502894988412,0.00011227085633429476,0.1176156316897479,3.703769091486553e-05,49.90498653678007
-6.292698565257249,106.79621255254932,0.0367703471712049,0.00011136436699475488,0.1176035629879699,2.0225188423149937e-05,52.30680664725926
-6.292698565257249,106.80519570539052,0.0367254851358038,0.00011151590006358424,0.1176750609965542,5.100506259738499e-06,52.22377689679464
-6.292698565257249,106.81417885823171,0.0369107300972287,0.00010944680999742116,0.117622323268308,4.84255490750924e-05,42.40183852700626
-6.292698565257249,106.82316201107292,0.0370482290497462,0.0001086726293003438,0.1176935530127062,3.691287750412111e-05,36.50354362487793
-6.292698565257249,106.83214516391408,0.0368867610198874,0.00010976773531427584,0.1177584470490197,5.487332978447163e-05,31.175091619076937
-6.292698565257249,106.84112831675527,0.0367318333532972,0.0001151487930352361,0.1177261105018031,4.326616181054616e-05,31.91410633669061
-6.292698565257249,106.85011146959648,0.0370302032679097,0.00011269832555204306,0.1176086389868436,1.7883403366665866e-05,27.78839718211781
-6.292698565257249,106.85909462243768,0.0370302032679097,0.00011269832555204306,0.1176086389868436,1.7883403366665866e-05,29.61249368840998
-6.292698565257249,106.86807777527888,0.0368800846566834,0.00011147340353404576,0.1177568965613067,0.00010487373618766877,36.09895844893022
-6.292698565257249,106.87706092812007,0.036898886493504,0.00010755838302535848,0.1177389481536619,7.323033819561224e-05,35.88810495229868
-6.292698565257249,106.88604408096128,0.0370313092100233,0.00010866362027191334,0.1178048475295022,4.629810811050084e-05,43.83018930946909
-6.292698565257249,106.89502723380248,0.0370209680183457,0.00010454748851021312,0.1177999157394203,4.893299576497185e-05,30.425072193145752
-6.292698565257249,106.90401038664366,0.0372478988288606,0.0001043486748432522,0.1177446297129062,9.20732633538441e-05,26.580055236816406
-6.283715412416053,106.76027994118454,0.0364687986771775,0.00012027343991431376,0.1177535279744078,-2.930292303002276e-05,27.475282351175945
-6.283715412416053,106.76926309402572,0.0364687986771775,0.00012027343991431376,0.1177535279744078,-2.930292303002276e-05,43.42314679694898
-6.283715412416053,106.77824624686691,0.0366375027597174,0.00012074613162092262,0.1175997723321299,-1.5869076137686237e-05,44.31085801124573
-6.283715412416053,106.78722939970812,0.03646574394972,0.00011310103218437726,0.117591652574393,5.597344679664321e-05,37.896603139241535
-6.283715412416053,106.79621255254932,0.0364569678824617,0.00011314750586552588,0.1175981298662746,1.7836041370395106e-05,40.03310012817383
-6.283715412416053,106.80519570539052,0.0366224866956691,0.00011155670654278566,0.1176090645654479,1.8975297057140893e-05,45.77617115877113
-6.283715412416053,106.81417885823171,0.0366890959784387,0.00011178756068679368,0.1175996959533297,1.596603051893885e-05,36.84886741638184
-6.283715412416053,106.82316201107292,0.0367486756295528,0.00011307458953541787,0.1176112527454837,3.478393182382075e-06,33.68846893310547
-6.283715412416053,106.83214516391408,0.0367318335920319,0.00011809819261535312,0.117665938453088,2.210435841358969e-05,31.640548706054688
-6.283715412416053,106.84112831675527,0.0367318335920841,0.00011511233501379523,0.1176129138812738,1.8282982670511235e-05,34.44750738143921
-6.283715412416053,106.85011146959648,0.0367318335920319,0.00011430004198713648,0.1176013917228889,4.506751466217518e-05,29.57477760314941
-6.283715412416053,106.85909462243768,0.0367318335920319,0.00011430004198713648,0.1176013917228889,4.506751466217518e-05,29.87173982100053
