s5p_co,s5p_no2,s5p_o3,s5p_so2,viirs_VIIRS_NTL
0.36067548029837976,-0.4042099978379996,1.157375568435111,-0.5756177910873101,0.6067298636796883
-0.9197983515186473,0.6575362416260779,-1.315334367010263,-0.09449973421568546,-0.7601502272548583
2.1563365655998323,1.169048979786848,1.4340438018523403,-0.16710829403709584,-0.9981280320728694
-0.15067206555176552,0.663079906477111,-0.8438106282289316,-2.273863655698027,0.0976393558591175
0.2792246062405201,0.06683784685672821,0.4401545462829139,-0.3617828298362214,0.9673421537290909
0.24965267752773118,-0.3476225065413047,-0.3093686723280453,0.2281096641513952,0.5502410318064843
-1.131099795770792,-0.3383537366397924,0.36150267480701803,0.5194583906080388,0.5683948363028105
-0.7616978768799075,-0.24496186670137166,-1.3983380543181494,-0.5850102491217649,0.8509065428424427
1.0460839642775546,-0.02656409564694949,0.6648545538310129,-1.6163915932861876,0.3721291667483489
0.271470201593131,-0.3608746806693749,-0.34689128635922883,0.051659656478822556,-0.47972077937901825
-0.06776092615678464,-0.42770643091665855,-0.4165694482534524,-0.6718090250772816,-1.0043011582375723
-0.8018033782526315,0.7169226675328846,-0.6462086420082064,-0.19595585483536235,0.7859024199987118
-0.2471559779670624,0.12638908064943136,-0.14862904223106146,-1.1467686915634454,-0.44179253980758504
-0.26968110130502065,-0.2885875338060122,-1.8590716944897139,0.32505958612907765,0.7259890801801252
-0.5382039417933215,0.8388932216560554,-0.35844253159280415,-0.17988731641443942,-0.16120007585681323
-0.9048568796277081,0.9454757583520009,-0.40398084580663723,0.06111711019480024,-1.0215363880511559
1.0521239455165696,1.114647292798101,-0.6429210178393745,-1.0304811158987661,-0.2943276968365811
-0.5719040974476362,-0.21492022933145943,-0.1319836305066407,-0.6979565327072601,1.4888150282095138
-0.09723306687658959,0.09893238700576582,-0.03498411051294097,0.1874070326949083,-1.1044606590171444
-0.3103272011614109,-0.3566195367127444,-1.5831997056452547,0.31302416253326204,-0.8769986450020254
-0.24649577682974574,-0.45721389587346317,-0.14022726150863685,0.9863637672581156,-0.22311225136746643
0.8042510762765561,0.8027127963999987,0.7630388145092809,-0.24831772497979637,-0.5866576525743729
-0.49231762990430333,2.193324812254741,-0.08084599848429702,0.14009850858741166,0.5099434580834049
-0.23178344255880506,-0.5902907758810964,-0.0783565744929853,0.05152981144422138,1.0260436571260325
-0.4896988243764833,1.3850713579241725,-0.30851608195348856,0.2705574967814647,0.6263513144383213
1.0829592602909823,0.48645594841788775,0.5945714350330851,1.385726911392411,-0.029129007597238046
-1.061093622690602,-0.5493116598435392,-1.7651774558217592,0.6510655149760047,-0.5255871494177338
0.11501711171885379,0.87599882573655,-0.7563230091034985,0.15003846066983176,0.6107452421982074
1.4850078859629459,2.3266204157571035,0.3403726783017919,-0.18674804874198206,-0.24532957900346267
0.32700451395211794,2.7693998444266015,0.28251896365518675,0.032890303772669355,-0.05622273948012366
-0.3740270989191769,0.8015507985214819,-1.4155034572899523,-0.5121068843781392,-0.9400357908062361
-0.16523341774297748,-0.5204231551579911,-0.14412948631302433,-0.5605300986076204,-0.2562397851097021
-0.4621872029480466,-0.39094549622402885,1.080628983892936,0.5719195337083537,-0.6970683565275249
-0.4189237635464875,0.07382645013423644,-1.6302420145756376,1.577970492483031,0.5337337732649541
1.4072815591357453,-0.2530639070877972,1.0122236033404182,0.6902963019431538,-0.9905385052119792
-0.5370742126139025,-0.19737886588041875,-0.3449090174875387,-0.6382341779836758,-1.0695248093955445
0.5595919348246925,-0.009257608820006761,1.102051756329285,-0.11391588542075132,0.23608849030854806
0.6917513326132932,1.0118597372832319,-0.27102313018504876,-0.31354941133019837,-0.3897365748006993
-0.041168847277438754,1.3851282801820033,-0.3525530925763397,-0.4320473611320717,0.147718897253936
0.9571242601712906,3.4404421658124016,0.4379498514356921,-0.007807068974199259,-0.08586039947047364
-0.6893745580566482,0.7355510707279487,-0.35256135764003443,-0.15150326806983921,-0.3917950916361426
-0.6849467747948044,-0.6498266967815561,-1.3467704333032988,0.06245724459816851,-0.5255871494177338
0.3647557183736272,1.2061134488820067,0.8170628900930376,1.510666817119641,2.0718882498890974
-0.8895631760843936,-0.909885974620543,0.15021427829333597,-0.3524350977924068,-0.20670881370652533
0.30607425960182727,0.1603911825402695,1.2889163061756699,-0.6614916931166115,-0.6954012454678918
-0.11368414496404636,-0.25426284829082046,0.16228834227604758,0.48787370216567605,0.6214467877285345
2.026023740049843,0.3536740920362692,1.4147046836462582,-0.6322069552485271,-0.2562397851097021
-0.38992642345974937,-0.8260860110893029,-1.908259897360519,0.5654858741334156,0.36428617079043696
-1.2921845428317005,-0.7676910431535027,-0.18900930576053585,-0.4847216754283541,-0.152854154408241
0.09189622611227637,0.6767952952387847,-0.06648440999395465,-0.10315162645390322,2.838729910828953
1.158002524601709,0.481419417878637,-0.22604007422407446,0.6447224220797898,-0.749841759460084
-0.11372042942946134,-0.28405181219284187,-1.390703042933482,-0.23597596663971737,0.36428617079043696
0.24810089507388317,0.27651968130671806,-0.315622006670237,-0.644992658133431,0.4065574929899953
0.15663339546470956,0.35933375269812107,-0.6972690710191608,-1.0093365026040513,-0.9857486749405545
-0.9617042053194689,-0.5255259709377179,-1.5210866963141223,0.3819057756951248,-0.18819269553391546
0.22840855201054017,0.07642856669220366,-0.37557359250639777,0.5415920376604477,0.7841846485588689
-0.2701801245124728,0.18745683410004488,-0.5572467885019595,-0.3287787337384685,0.22328027550218252
-1.554110299266344,-0.5136975807803283,0.10463892443218613,-0.14768506358231429,0.6214467877285345
0.14450003377192477,0.555405694777231,-0.5374042828998182,-3.038678095646493,-0.28251981554438527
0.9010379200761809,0.02285477997929967,0.13939091734020614,-0.8202689598895387,-0.9683347126304562
0.16423522565824442,0.40321925034224193,0.1624807435853926,0.3008816575845097,-0.7333495485562398
0.3348242450855158,-0.1342678909325984,-0.30537036610383106,-0.15044009323784757,0.8672937546744337
-0.5135732600436589,1.3436084140910938,-0.9796502883982,0.08637473876731445,-0.5283545771841615
0.8204189918595783,-0.2995127131169837,0.6498419903067988,1.9038055374359715,-0.34465836658478105
-1.0135333163760984,0.3099674973603966,-0.9816562927372419,-1.1244056962433147,-0.721612892749091
