date,station,s5p_co,s5p_no2,s5p_o3,s5p_so2
2024-02-28,jagakarsa,,0.00010126472371821591,0.1113974227252503,
2024-02-28,jalan bdn ii,,0.00013474743285107473,0.1130199724991615,
2024-02-28,kebon jeruk,,0.000122415552043126,0.1120099034879831,
2024-02-28,kelapa gading,,0.0001176380879026439,0.1118341900356116,
2024-02-28,komp angkasa pura jakarta pusat,,0.00010126472371821591,0.1118341900356116,
2024-02-28,lubang buaya,,0.00014821996622553803,0.1130131248217216,
2024-02-28,us consulate jakarta pusat,,0.00010126472371821591,0.1118341900356116,
2024-02-29,bundaran hotel indonesia,0.0267184570651782,7.364895060353188e-05,0.110059164098745,
2024-02-29,jagakarsa,0.0266178757666526,4.422224008859273e-05,0.1099554666924486,
2024-02-29,jalan bdn ii,0.0288312631163402,7.052865898056971e-05,0.1096017682514639,
2024-02-29,kebon jeruk,0.0293591459549482,5.909000546883181e-05,0.110059164098745,
2024-02-29,kelapa gading,0.0264809088457811,4.8316543356982085e-05,0.1099936964660015,
2024-02-29,komp angkasa pura jakarta pusat,0.0266178757666526,4.422224008859273e-05,0.1099936964660015,
2024-02-29,lubang buaya,0.0273397646273353,6.345622177657907e-05,0.1094507696321738,
2024-02-29,us consulate jakarta pusat,0.0266178757666526,4.422224008859273e-05,0.1099936964660015,
2024-03-01,bundaran hotel indonesia,0.0338600270291265,0.00012980274189951658,0.1081175594214594,-9.11e-05
2024-03-01,jagakarsa,0.033385946619033,9.852824052968088e-05,0.108196139007351,-9.11e-05
2024-03-01,jalan bdn ii,0.0359960751618157,0.00010696515666535846,0.1088612328950333,1.890068668504145e-05
2024-03-01,kebon jeruk,0.0338600270291265,8.543093187916148e-05,0.1081175594214594,-7.62e-05
2024-03-01,kelapa gading,0.032668986486974,0.0001112770444910637,0.1077714293116689,-8.92e-06
2024-03-01,komp angkasa pura jakarta pusat,0.032668986486974,9.852824052968088e-05,0.1077714293116689,-9.11e-05
2024-03-01,lubang buaya,0.0374943765253103,0.00013263437895458664,0.1091459680345722,-0.000418
2024-03-01,us consulate jakarta pusat,0.032668986486974,9.852824052968088e-05,0.1077714293116689,-9.11e-05
2024-03-02,bundaran hotel indonesia,,,0.1094210544677549,
2024-03-02,jagakarsa,,,0.1095822074460763,
2024-03-02,jalan bdn ii,,0.00021636779830256272,0.1095433782695359,
2024-03-02,kebon jeruk,,,0.1094210544677549,
2024-03-02,kelapa gading,,0.00014812544646148487,0.1092554033653093,
2024-03-02,komp angkasa pura jakarta pusat,,,0.1092554033653093,
2024-03-02,lubang buaya,,0.0002034971460783722,0.109627130382083,
2024-03-02,us consulate jakarta pusat,,,0.1092554033653093,
2024-03-03,bundaran hotel indonesia,,7.629030244382457e-05,0.1093580287535966,
2024-03-03,jagakarsa,,6.252791402294422e-05,0.108484330204559,
2024-03-03,jalan bdn ii,,0.00012899067934706233,0.1088055696742347,
2024-03-03,kebon jeruk,,7.629030244382457e-05,0.1093580287535966,
2024-03-03,kelapa gading,,6.497508592722422e-05,0.1086565929563486,
2024-03-03,komp angkasa pura jakarta pusat,,6.497508592722422e-05,0.1086565929563486,
2024-03-03,lubang buaya,,0.00012722933583994128,0.108786998765337,
2024-03-03,us consulate jakarta pusat,,6.497508592722422e-05,0.1086565929563486,
2024-03-05,bundaran hotel indonesia,0.0310312956892166,7.338503104911574e-05,0.1102434442179014,
2024-03-05,jagakarsa,0.0293162670005341,7.67451239249383e-05,0.1089148125222491,
2024-03-05,jalan bdn ii,,8.299078730482534e-05,0.1102174225315473,0.00032852299421890695
2024-03-05,kebon jeruk,0.0303607018174057,7.090014991132564e-05,0.1102434442179014,-0.000283
2024-03-05,kelapa gading,,9.715766705383063e-05,0.1092153937511879,
2024-03-05,komp angkasa pura jakarta pusat,0.0293162670005341,7.67451239249383e-05,0.1092153937511879,
2024-03-05,lubang buaya,,7.556971577938263e-05,0.1095946750878291,
2024-03-05,us consulate jakarta pusat,0.0293162670005341,7.67451239249383e-05,0.1092153937511879,
2024-03-06,bundaran hotel indonesia,0.0293704391818426,0.00012960635224953617,0.1093801633418015,8.380865132668125e-05
2024-03-06,jagakarsa,0.0304410630044906,0.00012421443608654525,0.1087714784815049,8.380865132668125e-05
2024-03-06,jalan bdn ii,0.0269596545732075,7.727552803896769e-05,0.1084371230005616,4.3028308838086285e-05
2024-03-06,kebon jeruk,0.0268944818311886,0.00010475889975062772,0.1093801633418015,
2024-03-06,kelapa gading,0.03128110417856,0.00012207491004192526,0.1090206368462661,0.0001636781932847436
2024-03-06,komp angkasa pura jakarta pusat,0.0304410630044906,0.00012421443608654525,0.1090206368462661,8.380865132668125e-05
2024-03-06,lubang buaya,0.0291213092677939,8.868679981019698e-05,0.108952436136213,0.00015598571025214166
2024-03-06,us consulate jakarta pusat,0.0304410630044906,0.00012421443608654525,0.1090206368462661,8.380865132668125e-05
2024-03-07,bundaran hotel indonesia,,0.0001029928852652276,0.1097766250272885,
2024-03-07,jagakarsa,,0.00010572475709060132,0.1096133198904038,
2024-03-07,jalan bdn ii,,9.491061878135809e-05,0.1093411589489157,
2024-03-07,kebon jeruk,,8.285744711525617e-05,0.1097766250272885,
2024-03-07,kelapa gading,,0.00010930490350765854,0.1088552725987582,
2024-03-07,komp angkasa pura jakarta pusat,,0.00010572475709060132,0.1088552725987582,
2024-03-07,lubang buaya,,9.150028803320456e-05,0.1087957380730616,
2024-03-07,us consulate jakarta pusat,,0.00010572475709060132,0.1088552725987582,
2024-03-08,bundaran hotel indonesia,,7.983805535512144e-05,0.1091816349875487,
2024-03-08,jagakarsa,,7.364526263531149e-05,0.1092190890863584,
2024-03-08,jalan bdn ii,,6.106862199733884e-05,0.1086177747168434,
2024-03-08,kebon jeruk,,7.620667877147426e-05,0.1091816349875487,
2024-03-08,kelapa gading,,8.346886655656345e-05,0.109460420746544,
2024-03-08,komp angkasa pura jakarta pusat,,7.364526263531149e-05,0.109460420746544,
2024-03-08,lubang buaya,,6.604501880858018e-05,0.1091434786482101,
2024-03-08,us consulate jakarta pusat,,7.364526263531149e-05,0.109460420746544,
2024-03-09,bundaran hotel indonesia,,,0.1104610678979805,
2024-03-09,jagakarsa,,,0.1104810392426915,
2024-03-09,jalan bdn ii,,,0.111011462856279,
2024-03-09,kebon jeruk,,,0.1104610678979805,
2024-03-09,kelapa gading,,,0.1106783260168301,
2024-03-09,komp angkasa pura jakarta pusat,,,0.1106783260168301,
2024-03-09,lubang buaya,,,0.110840712277625,
2024-03-09,us consulate jakarta pusat,,,0.1106783260168301,
2024-03-10,bundaran hotel indonesia,,,0.1096320896985281,
2024-03-10,jagakarsa,,,0.1098815617055566,
2024-03-10,jalan bdn ii,,,0.1094533831507599,
2024-03-10,kebon jeruk,,,0.1096320896985281,
2024-03-10,kelapa gading,,,0.1103670366316433,
2024-03-10,komp angkasa pura jakarta pusat,,,0.1103670366316433,
2024-03-10,lubang buaya,,,0.1093143616427356,
2024-03-10,us consulate jakarta pusat,,,0.1103670366316433,
2024-03-11,bundaran hotel indonesia,,,0.1102619624441562,
2024-03-11,jagakarsa,,,0.109835626244479,
2024-03-11,jalan bdn ii,,,0.1095708554110485,
2024-03-11,kebon jeruk,,,0.1102619624441562,
2024-03-11,kelapa gading,,,0.109937182283389,
2024-03-11,komp angkasa pura jakarta pusat,,,0.109937182283389,
2024-03-11,lubang buaya,,,0.1096618816228698,
2024-03-11,us consulate jakarta pusat,,,0.109937182283389,
2024-03-12,bundaran hotel indonesia,0.0322635022791661,6.409694440464762e-05,0.1074498100416013,
2024-03-12,jagakarsa,0.0314312599326233,4.480701390948052e-05,0.1073479433727885,
2024-03-12,jalan bdn ii,0.029718347854571,6.285063655575495e-05,0.108416934936672,
2024-03-12,kebon jeruk,0.0293351350565781,5.801796461568537e-05,0.1074498100416013,
2024-03-12,kelapa gading,0.0295608286504857,4.343459114940693e-05,0.1075852584634339,
2024-03-12,komp angkasa pura jakarta pusat,0.0314312599326233,4.480701390948052e-05,0.1075852584634339,
2024-03-12,lubang buaya,0.0299024836055871,5.358867708512068e-05,0.1086496523146983,
2024-03-12,us consulate jakarta pusat,0.0314312599326233,4.480701390948052e-05,0.1075852584634339,
2024-03-13,bundaran hotel indonesia,,6.303777389336912e-05,0.1092641780805674,
2024-03-13,jagakarsa,,5.915188888317384e-05,0.1094811358553068,
2024-03-13,jalan bdn ii,,6.05993998912828e-05,0.108643161495933,
2024-03-13,kebon jeruk,,6.303777389336912e-05,0.1092641780805674,
2024-03-13,kelapa gading,,6.257096098821728e-05,0.1092077687355575,
2024-03-13,komp angkasa pura jakarta pusat,,6.257096098821728e-05,0.1092077687355575,
2024-03-13,lubang buaya,,7.087654314669908e-05,0.1086943468369124,
2024-03-13,us consulate jakarta pusat,,6.257096098821728e-05,0.1092077687355575,
2024-03-14,bundaran hotel indonesia,,,0.1115903180689913,
2024-03-14,jagakarsa,,,0.1115663258541849,
2024-03-14,jalan bdn ii,,,0.1116498205980426,
2024-03-14,kebon jeruk,,,0.1115903180689913,
2024-03-14,kelapa gading,,,0.1113018524899695,
2024-03-14,komp angkasa pura jakarta pusat,,,0.1113018524899695,
2024-03-14,lubang buaya,,,0.1115053684261441,
2024-03-14,us consulate jakarta pusat,,,0.1113018524899695,
2024-03-15,bundaran hotel indonesia,,6.223358046468507e-05,0.1114627660981488,
2024-03-15,jagakarsa,,7.308463257351109e-05,0.1114311066362545,
2024-03-15,jalan bdn ii,,,0.1116409677247373,
2024-03-15,kebon jeruk,,5.23409126177852e-05,0.1114627660981488,
2024-03-15,kelapa gading,,6.211794859512381e-05,0.1122693780463982,
2024-03-15,komp angkasa pura jakarta pusat,,7.308463257351109e-05,0.1122693780463982,
2024-03-15,lubang buaya,,,0.1115457693051531,
2024-03-15,us consulate jakarta pusat,,7.308463257351109e-05,0.1122693780463982,
